Div,Date,HomeTeam,AwayTeam,HomeElo,AwayElo,Form3Home,Form5Home,Form3Away,Form5Away,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
D1,2021-08-21,Ein Frankfurt,Augsburg,1752.49,1582.18,3.0,4.0,3.0,3.0,0.0,0.0,D,0.0,0.0,D,20.0,4.0,5.0,0.0,8.0,10.0,6.0,1.0,3.0,3.0,0.0,0.0,1.61,4.38,5.1
D1,2021-08-21,Freiburg,Dortmund,1676.26,1851.93,2.0,5.0,9.0,15.0,2.0,1.0,H,1.0,0.0,H,8.0,19.0,4.0,2.0,14.0,14.0,0.0,10.0,1.0,4.0,0.0,0.0,5.5,4.59,1.55
D1,2021-08-21,Greuther Furth,Bielefeld,1546.2,1606.96,6.0,10.0,5.0,6.0,1.0,1.0,D,0.0,1.0,A,20.0,9.0,5.0,2.0,12.0,15.0,5.0,0.0,4.0,2.0,0.0,1.0,2.57,3.39,2.77
D1,2021-08-21,Hertha,Wolfsburg,1637.68,1771.95,1.0,5.0,4.0,7.0,1.0,2.0,A,0.0,0.0,D,12.0,12.0,4.0,3.0,12.0,21.0,4.0,4.0,1.0,2.0,0.0,0.0,3.06,3.44,2.33
D1,2021-08-21,Leverkusen,MGladbach,1734.63,1753.66,2.0,6.0,4.0,7.0,4.0,0.0,H,2.0,0.0,H,13.0,11.0,6.0,6.0,9.0,11.0,7.0,3.0,4.0,2.0,0.0,0.0,2.32,3.62,2.95
D1,2021-08-22,Hoffenheim,Union Berlin,1704.97,1685.11,7.0,11.0,5.0,8.0,2.0,2.0,D,2.0,1.0,H,7.0,11.0,3.0,8.0,8.0,11.0,6.0,5.0,1.0,3.0,0.0,1.0,2.06,3.58,3.58
D1,2021-08-22,Bayern Munich,FC Koln,1988.37,1596.57,5.0,8.0,7.0,10.0,3.0,2.0,H,0.0,0.0,D,18.0,10.0,6.0,3.0,14.0,10.0,3.0,4.0,1.0,1.0,0.0,0.0,1.13,9.35,19.76
D1,2021-08-27,Dortmund,Hoffenheim,1851.93,1704.97,6.0,12.0,7.0,11.0,3.0,2.0,H,0.0,0.0,D,23.0,9.0,13.0,5.0,9.0,12.0,4.0,7.0,2.0,3.0,0.0,0.0,1.44,5.23,6.51
D1,2021-08-28,Augsburg,Leverkusen,1582.18,1734.63,1.0,4.0,4.0,6.0,1.0,4.0,A,1.0,2.0,A,13.0,13.0,4.0,5.0,12.0,10.0,4.0,4.0,0.0,1.0,0.0,0.0,4.75,3.87,1.74
D1,2021-08-28,Bielefeld,Ein Frankfurt,1606.96,1752.49,5.0,7.0,4.0,5.0,1.0,1.0,D,0.0,1.0,A,14.0,12.0,5.0,3.0,13.0,17.0,4.0,4.0,0.0,3.0,0.0,0.0,3.41,3.63,2.11
D1,2021-08-28,FC Koln,Bochum,1596.57,1561.02,6.0,7.0,6.0,10.0,2.0,1.0,H,0.0,0.0,D,21.0,10.0,5.0,1.0,11.0,21.0,5.0,5.0,2.0,1.0,0.0,0.0,1.88,3.73,4.11
D1,2021-08-28,Mainz,Greuther Furth,1661.16,1546.2,6.0,7.0,4.0,8.0,3.0,0.0,H,2.0,0.0,H,17.0,8.0,9.0,1.0,21.0,14.0,7.0,4.0,2.0,2.0,0.0,0.0,1.71,3.97,4.9
D1,2021-08-28,Stuttgart,Freiburg,1653.51,1676.26,3.0,9.0,4.0,8.0,2.0,3.0,A,2.0,3.0,A,17.0,14.0,7.0,7.0,10.0,14.0,8.0,5.0,2.0,1.0,0.0,0.0,2.23,3.53,3.22
D1,2021-08-28,Bayern Munich,Hertha,1988.37,1637.68,7.0,11.0,0.0,4.0,5.0,0.0,H,2.0,0.0,H,17.0,8.0,6.0,3.0,4.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,1.18,7.96,14.67
D1,2021-08-29,Union Berlin,MGladbach,1685.11,1753.66,5.0,6.0,4.0,4.0,2.0,1.0,H,2.0,0.0,H,12.0,18.0,4.0,5.0,15.0,6.0,4.0,8.0,2.0,0.0,0.0,0.0,2.58,3.3,2.82
D1,2021-08-29,Wolfsburg,RB Leipzig,1771.95,1817.06,6.0,10.0,3.0,4.0,1.0,0.0,H,0.0,0.0,D,8.0,12.0,2.0,2.0,13.0,18.0,7.0,7.0,4.0,2.0,0.0,0.0,3.46,3.55,2.11
D1,2021-09-11,Freiburg,FC Koln,1696.18,1613.18,7.0,8.0,6.0,10.0,1.0,1.0,D,0.0,1.0,A,10.0,15.0,3.0,5.0,14.0,12.0,4.0,2.0,1.0,3.0,0.0,1.0,2.14,3.7,3.25
D1,2021-09-11,Greuther Furth,Wolfsburg,1539.86,1785.54,1.0,7.0,9.0,10.0,0.0,2.0,A,0.0,1.0,A,7.0,10.0,3.0,4.0,17.0,15.0,3.0,5.0,2.0,3.0,0.0,0.0,5.52,4.29,1.59
D1,2021-09-11,Hoffenheim,Mainz,1699.96,1666.32,4.0,8.0,6.0,9.0,0.0,2.0,A,0.0,1.0,A,12.0,11.0,0.0,4.0,15.0,16.0,4.0,5.0,2.0,1.0,0.0,0.0,2.03,3.8,3.46
D1,2021-09-11,Leverkusen,Dortmund,1758.31,1844.78,7.0,8.0,6.0,12.0,3.0,4.0,A,2.0,1.0,H,11.0,15.0,5.0,7.0,10.0,11.0,4.0,3.0,4.0,3.0,0.0,0.0,3.11,3.84,2.17
D1,2021-09-11,Union Berlin,Augsburg,1697.08,1579.3,5.0,9.0,1.0,4.0,0.0,0.0,D,0.0,0.0,D,15.0,13.0,6.0,6.0,10.0,12.0,6.0,4.0,1.0,2.0,0.0,0.0,1.73,3.94,4.69
D1,2021-09-11,RB Leipzig,Bayern Munich,1805.98,1992.09,3.0,4.0,7.0,11.0,1.0,4.0,A,0.0,1.0,A,10.0,18.0,4.0,6.0,9.0,13.0,2.0,6.0,0.0,0.0,0.0,0.0,2.99,3.87,2.22
D1,2021-09-12,Ein Frankfurt,Stuttgart,1744.88,1638.95,2.0,5.0,3.0,6.0,1.0,1.0,D,0.0,0.0,D,18.0,9.0,5.0,3.0,13.0,12.0,6.0,6.0,1.0,4.0,0.0,1.0,2.05,3.76,3.44
D1,2021-09-12,Bochum,Hertha,1569.21,1619.2,3.0,7.0,0.0,1.0,1.0,3.0,A,0.0,2.0,A,19.0,5.0,5.0,4.0,9.0,17.0,7.0,2.0,0.0,3.0,0.0,0.0,2.78,3.35,2.58
D1,2021-09-12,MGladbach,Bielefeld,1732.02,1609.67,1.0,4.0,3.0,7.0,3.0,1.0,H,1.0,1.0,D,17.0,18.0,4.0,7.0,10.0,18.0,3.0,4.0,1.0,1.0,0.0,0.0,1.46,4.68,6.86
D1,2021-09-17,Hertha,Greuther Furth,1635.09,1539.47,3.0,3.0,1.0,4.0,2.0,1.0,H,0.0,0.0,D,15.0,10.0,3.0,3.0,12.0,13.0,9.0,4.0,1.0,2.0,0.0,0.0,1.81,3.75,4.51
D1,2021-09-18,Augsburg,MGladbach,1588.48,1742.26,2.0,2.0,3.0,7.0,1.0,0.0,H,0.0,0.0,D,8.0,11.0,1.0,1.0,13.0,9.0,2.0,6.0,1.0,2.0,0.0,0.0,4.1,3.9,1.84
D1,2021-09-18,Bayern Munich,Bochum,2017.75,1562.56,9.0,13.0,3.0,6.0,7.0,0.0,H,4.0,0.0,H,22.0,5.0,15.0,1.0,5.0,9.0,2.0,2.0,1.0,1.0,0.0,0.0,1.07,13.19,31.99
D1,2021-09-18,Bielefeld,Hoffenheim,1608.66,1690.07,2.0,6.0,1.0,7.0,0.0,0.0,D,0.0,0.0,D,9.0,16.0,2.0,3.0,16.0,3.0,5.0,6.0,2.0,1.0,0.0,0.0,3.55,3.57,2.08
D1,2021-09-18,Mainz,Freiburg,1685.46,1697.06,6.0,12.0,7.0,8.0,0.0,0.0,D,0.0,0.0,D,10.0,7.0,3.0,2.0,18.0,16.0,4.0,4.0,2.0,1.0,0.0,0.0,2.07,3.58,3.53
D1,2021-09-18,FC Koln,RB Leipzig,1621.53,1802.54,4.0,10.0,3.0,3.0,1.0,1.0,D,0.0,0.0,D,14.0,18.0,6.0,9.0,12.0,6.0,4.0,10.0,3.0,1.0,0.0,0.0,4.37,3.95,1.78
D1,2021-09-19,Stuttgart,Leverkusen,1647.79,1755.94,1.0,4.0,6.0,7.0,1.0,3.0,A,1.0,2.0,A,18.0,7.0,8.0,4.0,11.0,11.0,2.0,6.0,2.0,3.0,0.0,1.0,3.18,3.73,2.16
D1,2021-09-19,Dortmund,Union Berlin,1856.39,1697.13,6.0,12.0,5.0,9.0,4.0,2.0,H,2.0,0.0,H,13.0,9.0,4.0,6.0,10.0,12.0,3.0,6.0,2.0,3.0,0.0,0.0,1.37,5.25,8.07
D1,2021-09-19,Wolfsburg,Ein Frankfurt,1795.23,1745.28,9.0,12.0,3.0,6.0,1.0,1.0,D,0.0,1.0,A,15.0,6.0,6.0,2.0,14.0,18.0,7.0,4.0,2.0,6.0,0.0,0.0,1.84,3.77,4.23
D1,2021-09-24,Greuther Furth,Bayern Munich,1539.47,2017.75,0.0,1.0,9.0,13.0,1.0,3.0,A,0.0,2.0,A,11.0,12.0,6.0,4.0,18.0,13.0,6.0,3.0,4.0,1.0,0.0,1.0,22.54,12.09,1.1
D1,2021-09-25,Ein Frankfurt,FC Koln,1745.28,1621.53,3.0,4.0,5.0,8.0,1.0,1.0,D,1.0,1.0,D,10.0,15.0,3.0,2.0,11.0,19.0,7.0,6.0,2.0,3.0,0.0,0.0,2.04,3.8,3.46
D1,2021-09-25,Hoffenheim,Wolfsburg,1690.07,1795.23,1.0,5.0,7.0,13.0,3.0,1.0,H,1.0,1.0,D,11.0,13.0,3.0,2.0,13.0,9.0,5.0,2.0,2.0,2.0,0.0,0.0,2.84,3.48,2.48
D1,2021-09-25,Leverkusen,Mainz,1755.94,1685.46,6.0,10.0,7.0,10.0,1.0,0.0,H,0.0,0.0,D,16.0,14.0,9.0,5.0,11.0,12.0,6.0,3.0,4.0,3.0,0.0,0.0,1.75,4.0,4.46
D1,2021-09-25,RB Leipzig,Hertha,1802.54,1635.09,1.0,4.0,6.0,6.0,6.0,0.0,H,3.0,0.0,H,18.0,5.0,11.0,3.0,8.0,19.0,2.0,1.0,1.0,3.0,0.0,0.0,1.35,5.27,8.85
D1,2021-09-25,Union Berlin,Bielefeld,1697.13,1608.66,4.0,6.0,2.0,4.0,1.0,0.0,H,0.0,0.0,D,17.0,9.0,4.0,2.0,9.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,1.72,3.73,5.13
D1,2021-09-25,MGladbach,Dortmund,1742.26,1856.39,3.0,4.0,9.0,12.0,1.0,0.0,H,1.0,0.0,H,14.0,8.0,3.0,0.0,17.0,15.0,5.0,1.0,4.0,4.0,0.0,1.0,4.09,4.26,1.77
D1,2021-09-26,Bochum,Stuttgart,1562.56,1647.79,0.0,3.0,1.0,4.0,0.0,0.0,D,0.0,0.0,D,14.0,8.0,4.0,3.0,15.0,12.0,7.0,2.0,2.0,5.0,0.0,0.0,3.03,3.53,2.32
D1,2021-09-26,Freiburg,Augsburg,1697.06,1588.48,5.0,9.0,4.0,5.0,3.0,0.0,H,3.0,0.0,H,19.0,8.0,9.0,2.0,11.0,13.0,6.0,3.0,0.0,1.0,0.0,0.0,1.9,3.55,4.25
D1,2021-10-01,FC Koln,Greuther Furth,1627.47,1531.84,3.0,6.0,0.0,1.0,3.0,1.0,H,0.0,1.0,A,18.0,7.0,8.0,3.0,16.0,18.0,8.0,1.0,1.0,1.0,0.0,0.0,1.46,4.83,6.76
D1,2021-10-02,Dortmund,Augsburg,1855.14,1589.29,6.0,9.0,4.0,5.0,2.0,1.0,H,1.0,1.0,D,17.0,5.0,3.0,3.0,9.0,16.0,7.0,3.0,1.0,3.0,0.0,0.0,1.23,6.62,12.16
D1,2021-10-02,Hertha,Freiburg,1629.22,1704.03,6.0,6.0,5.0,11.0,1.0,2.0,A,0.0,1.0,A,12.0,9.0,3.0,4.0,17.0,15.0,4.0,9.0,3.0,0.0,0.0,0.0,2.88,3.35,2.51
D1,2021-10-02,Stuttgart,Hoffenheim,1636.04,1700.41,2.0,2.0,4.0,5.0,3.0,1.0,H,1.0,0.0,H,12.0,13.0,6.0,4.0,14.0,12.0,9.0,4.0,0.0,1.0,0.0,0.0,2.66,3.83,2.46
D1,2021-10-02,Wolfsburg,MGladbach,1777.27,1739.55,4.0,10.0,6.0,6.0,1.0,3.0,A,1.0,2.0,A,10.0,19.0,5.0,11.0,17.0,10.0,4.0,6.0,7.0,3.0,1.0,0.0,2.18,3.52,3.31
D1,2021-10-02,RB Leipzig,Bochum,1787.7,1559.88,4.0,7.0,1.0,4.0,3.0,0.0,H,0.0,0.0,D,15.0,9.0,9.0,2.0,10.0,16.0,2.0,3.0,1.0,1.0,0.0,0.0,1.22,6.84,13.05
D1,2021-10-03,Mainz,Union Berlin,1677.54,1690.57,4.0,7.0,4.0,8.0,1.0,2.0,A,1.0,0.0,H,11.0,15.0,4.0,3.0,15.0,6.0,2.0,5.0,2.0,4.0,1.0,0.0,2.09,3.35,3.71
D1,2021-10-03,Bayern Munich,Ein Frankfurt,2020.85,1740.18,9.0,15.0,3.0,5.0,1.0,2.0,A,1.0,1.0,D,21.0,5.0,11.0,3.0,6.0,8.0,10.0,1.0,2.0,1.0,0.0,0.0,1.17,8.35,14.57
D1,2021-10-03,Bielefeld,Leverkusen,1602.4,1778.29,1.0,3.0,6.0,12.0,0.0,4.0,A,0.0,2.0,A,10.0,19.0,3.0,7.0,13.0,7.0,2.0,4.0,4.0,1.0,0.0,0.0,5.05,3.95,1.69
D1,2021-10-15,Hoffenheim,FC Koln,1688.84,1633.79,4.0,4.0,5.0,9.0,5.0,0.0,H,1.0,0.0,H,14.0,10.0,8.0,0.0,13.0,7.0,3.0,3.0,1.0,1.0,0.0,0.0,2.08,3.81,3.32
D1,2021-10-16,Dortmund,Mainz,1856.99,1668.52,6.0,12.0,1.0,7.0,3.0,1.0,H,1.0,0.0,H,11.0,5.0,5.0,2.0,7.0,12.0,6.0,2.0,2.0,4.0,0.0,0.0,1.42,4.94,7.19
D1,2021-10-16,Ein Frankfurt,Hertha,1755.27,1621.83,5.0,7.0,3.0,6.0,1.0,2.0,A,0.0,1.0,A,13.0,12.0,5.0,6.0,17.0,16.0,7.0,4.0,1.0,2.0,0.0,0.0,1.75,3.86,4.67
D1,2021-10-16,Freiburg,RB Leipzig,1711.41,1791.65,7.0,11.0,7.0,7.0,1.0,1.0,D,0.0,1.0,A,15.0,13.0,2.0,4.0,10.0,17.0,8.0,5.0,0.0,4.0,0.0,0.0,3.94,3.76,1.9
D1,2021-10-16,Greuther Furth,Bochum,1525.52,1555.93,0.0,0.0,1.0,1.0,0.0,1.0,A,0.0,0.0,D,12.0,9.0,3.0,2.0,16.0,16.0,4.0,3.0,2.0,4.0,0.0,0.0,2.43,3.44,2.9
D1,2021-10-16,Union Berlin,Wolfsburg,1699.59,1762.73,6.0,10.0,1.0,7.0,2.0,0.0,H,0.0,0.0,D,6.0,13.0,3.0,4.0,7.0,16.0,3.0,3.0,3.0,1.0,0.0,0.0,2.73,3.19,2.73
D1,2021-10-16,MGladbach,Stuttgart,1754.1,1647.61,6.0,9.0,4.0,5.0,1.0,1.0,D,1.0,1.0,D,31.0,5.0,8.0,2.0,14.0,21.0,9.0,1.0,3.0,3.0,0.0,0.0,1.52,4.65,5.75
D1,2021-10-17,Leverkusen,Bayern Munich,1788.03,2005.76,9.0,12.0,6.0,12.0,1.0,5.0,A,0.0,5.0,A,7.0,27.0,4.0,11.0,9.0,9.0,4.0,7.0,0.0,0.0,0.0,0.0,4.88,4.57,1.61
D1,2021-10-17,Augsburg,Bielefeld,1587.44,1592.66,3.0,4.0,1.0,2.0,1.0,1.0,D,1.0,0.0,H,14.0,10.0,6.0,3.0,8.0,15.0,9.0,5.0,3.0,1.0,0.0,0.0,2.3,3.21,3.32
D1,2021-10-22,Mainz,Augsburg,1668.52,1587.44,0.0,4.0,1.0,5.0,4.0,1.0,H,3.0,0.0,H,19.0,6.0,8.0,2.0,9.0,11.0,6.0,2.0,1.0,3.0,0.0,0.0,1.66,3.79,5.64
D1,2021-10-23,Bayern Munich,Hoffenheim,2005.76,1688.84,6.0,12.0,6.0,7.0,4.0,0.0,H,2.0,0.0,H,15.0,9.0,7.0,2.0,4.0,18.0,4.0,2.0,0.0,4.0,0.0,0.0,1.17,8.31,14.03
D1,2021-10-23,Bielefeld,Dortmund,1592.66,1856.99,1.0,2.0,6.0,12.0,1.0,3.0,A,0.0,2.0,A,13.0,14.0,6.0,7.0,13.0,9.0,7.0,2.0,1.0,0.0,0.0,0.0,6.35,4.5,1.5
D1,2021-10-23,RB Leipzig,Greuther Furth,1791.65,1525.52,7.0,8.0,0.0,0.0,4.0,1.0,H,0.0,1.0,A,13.0,8.0,5.0,4.0,15.0,12.0,3.0,4.0,2.0,0.0,0.0,0.0,1.14,8.8,19.29
D1,2021-10-23,Wolfsburg,Freiburg,1762.73,1711.41,0.0,4.0,7.0,9.0,0.0,2.0,A,0.0,1.0,A,17.0,11.0,4.0,4.0,17.0,15.0,7.0,1.0,3.0,0.0,0.0,0.0,2.18,3.3,3.52
D1,2021-10-23,Hertha,MGladbach,1621.83,1754.1,3.0,9.0,7.0,10.0,1.0,0.0,H,1.0,0.0,H,10.0,10.0,4.0,1.0,11.0,21.0,2.0,6.0,2.0,2.0,0.0,0.0,3.72,3.63,1.99
D1,2021-10-24,FC Koln,Leverkusen,1633.79,1788.03,4.0,6.0,6.0,9.0,2.0,2.0,D,0.0,2.0,A,17.0,9.0,5.0,6.0,10.0,15.0,6.0,6.0,1.0,3.0,0.0,0.0,3.2,3.89,2.09
D1,2021-10-24,Stuttgart,Union Berlin,1647.61,1699.59,5.0,6.0,9.0,10.0,1.0,1.0,D,0.0,1.0,A,8.0,11.0,2.0,3.0,16.0,13.0,1.0,2.0,3.0,1.0,1.0,0.0,2.48,3.45,2.82
D1,2021-10-24,Bochum,Ein Frankfurt,1555.93,1755.27,4.0,4.0,4.0,6.0,2.0,0.0,H,1.0,0.0,H,19.0,14.0,7.0,6.0,9.0,11.0,4.0,7.0,0.0,2.0,0.0,0.0,3.13,3.54,2.24
D1,2021-10-29,Hoffenheim,Hertha,1688.84,1621.83,3.0,7.0,6.0,9.0,2.0,0.0,H,2.0,0.0,H,14.0,5.0,3.0,2.0,15.0,9.0,9.0,4.0,2.0,1.0,0.0,1.0,1.72,3.96,4.74
D1,2021-10-30,Bielefeld,Mainz,1592.66,1668.52,1.0,2.0,3.0,4.0,1.0,2.0,A,1.0,1.0,D,15.0,16.0,7.0,6.0,16.0,9.0,6.0,6.0,2.0,3.0,0.0,0.0,3.67,3.35,2.1
D1,2021-10-30,Dortmund,FC Koln,1856.99,1633.79,9.0,12.0,4.0,6.0,2.0,0.0,H,1.0,0.0,H,7.0,19.0,4.0,6.0,10.0,11.0,4.0,3.0,2.0,3.0,0.0,0.0,1.48,4.87,5.94
D1,2021-10-30,Freiburg,Greuther Furth,1711.41,1525.52,7.0,11.0,0.0,0.0,3.0,1.0,H,2.0,0.0,H,12.0,8.0,5.0,4.0,10.0,13.0,5.0,2.0,0.0,2.0,0.0,0.0,1.39,4.94,7.83
D1,2021-10-30,Leverkusen,Wolfsburg,1788.03,1762.73,4.0,10.0,0.0,1.0,0.0,2.0,A,0.0,0.0,D,12.0,13.0,1.0,8.0,11.0,15.0,10.0,2.0,3.0,2.0,0.0,1.0,1.95,3.62,3.88
D1,2021-10-30,Union Berlin,Bayern Munich,1699.59,2005.76,7.0,10.0,6.0,12.0,2.0,5.0,A,1.0,3.0,A,9.0,14.0,6.0,6.0,9.0,7.0,6.0,1.0,1.0,1.0,0.0,0.0,8.73,5.69,1.32
D1,2021-10-30,Ein Frankfurt,RB Leipzig,1755.27,1791.65,3.0,5.0,7.0,11.0,1.0,1.0,D,0.0,1.0,A,12.0,15.0,3.0,7.0,11.0,9.0,5.0,5.0,1.0,1.0,0.0,0.0,4.01,4.03,1.82
D1,2021-10-31,Augsburg,Stuttgart,1587.44,1647.61,1.0,4.0,5.0,6.0,4.0,1.0,H,1.0,1.0,D,20.0,12.0,12.0,3.0,15.0,12.0,7.0,5.0,3.0,4.0,0.0,0.0,2.94,3.26,2.49
D1,2021-10-31,MGladbach,Bochum,1754.1,1555.93,4.0,7.0,6.0,7.0,2.0,1.0,H,2.0,0.0,H,14.0,11.0,5.0,4.0,7.0,15.0,9.0,1.0,1.0,1.0,0.0,0.0,1.36,5.12,8.37
D1,2021-11-05,Mainz,MGladbach,1674.43,1737.23,6.0,6.0,4.0,10.0,1.0,1.0,D,0.0,1.0,A,19.0,11.0,8.0,5.0,15.0,8.0,9.0,1.0,3.0,3.0,0.0,0.0,2.68,3.52,2.59
D1,2021-11-06,Bayern Munich,Freiburg,2022.18,1723.93,9.0,12.0,7.0,13.0,2.0,1.0,H,1.0,0.0,H,29.0,14.0,11.0,4.0,5.0,13.0,6.0,4.0,0.0,0.0,0.0,0.0,1.18,7.94,14.45
D1,2021-11-06,Bochum,Hoffenheim,1570.76,1699.42,6.0,7.0,6.0,9.0,2.0,0.0,H,0.0,0.0,D,14.0,9.0,4.0,1.0,7.0,20.0,2.0,4.0,1.0,5.0,0.0,0.0,3.66,3.79,1.97
D1,2021-11-06,Stuttgart,Bielefeld,1630.64,1575.55,2.0,6.0,1.0,1.0,0.0,1.0,A,0.0,1.0,A,9.0,15.0,4.0,2.0,11.0,11.0,8.0,4.0,0.0,3.0,0.0,0.0,1.89,3.64,4.16
D1,2021-11-06,Wolfsburg,Augsburg,1737.73,1586.12,3.0,3.0,4.0,4.0,1.0,0.0,H,1.0,0.0,H,9.0,13.0,4.0,3.0,14.0,13.0,0.0,8.0,2.0,3.0,0.0,0.0,1.54,4.24,6.25
D1,2021-11-06,RB Leipzig,Dortmund,1783.77,1849.65,5.0,11.0,9.0,12.0,2.0,1.0,H,1.0,0.0,H,15.0,9.0,7.0,3.0,12.0,18.0,5.0,6.0,3.0,5.0,0.0,0.0,1.99,3.81,3.58
D1,2021-11-07,Hertha,Leverkusen,1630.07,1757.36,6.0,6.0,1.0,7.0,1.0,1.0,D,1.0,0.0,H,15.0,8.0,5.0,3.0,13.0,13.0,5.0,6.0,1.0,3.0,0.0,0.0,3.53,3.59,2.06
D1,2021-11-07,FC Koln,Union Berlin,1615.58,1690.24,1.0,5.0,4.0,10.0,2.0,2.0,D,1.0,2.0,A,16.0,9.0,5.0,3.0,8.0,19.0,5.0,2.0,2.0,2.0,0.0,0.0,2.11,3.55,3.44
D1,2021-11-07,Greuther Furth,Ein Frankfurt,1504.22,1728.52,0.0,0.0,1.0,5.0,1.0,2.0,A,0.0,0.0,D,20.0,14.0,2.0,4.0,12.0,17.0,6.0,3.0,4.0,1.0,0.0,0.0,3.72,3.76,1.96
D1,2021-11-19,Augsburg,Bayern Munich,1586.23,2030.24,3.0,4.0,9.0,12.0,2.0,1.0,H,2.0,1.0,H,6.0,18.0,3.0,4.0,18.0,9.0,1.0,10.0,2.0,1.0,0.0,0.0,14.62,7.65,1.19
D1,2021-11-20,Bielefeld,Wolfsburg,1589.77,1751.92,3.0,4.0,6.0,6.0,2.0,2.0,D,1.0,0.0,H,10.0,13.0,3.0,5.0,15.0,9.0,6.0,5.0,4.0,1.0,0.0,0.0,4.02,3.47,1.97
D1,2021-11-20,Dortmund,Stuttgart,1832.06,1623.37,6.0,12.0,1.0,5.0,2.0,1.0,H,0.0,0.0,D,20.0,12.0,4.0,4.0,11.0,14.0,2.0,3.0,0.0,2.0,0.0,0.0,1.35,5.44,8.55
D1,2021-11-20,Hoffenheim,RB Leipzig,1688.69,1796.97,3.0,6.0,7.0,11.0,2.0,0.0,H,1.0,0.0,H,24.0,4.0,8.0,0.0,17.0,18.0,7.0,2.0,2.0,2.0,0.0,0.0,4.04,4.2,1.79
D1,2021-11-20,Leverkusen,Bochum,1770.51,1588.44,2.0,5.0,6.0,9.0,1.0,0.0,H,1.0,0.0,H,11.0,19.0,5.0,7.0,10.0,13.0,7.0,7.0,3.0,2.0,0.0,0.0,1.4,5.04,7.77
D1,2021-11-20,MGladbach,Greuther Furth,1740.3,1504.06,4.0,8.0,0.0,0.0,4.0,0.0,H,3.0,0.0,H,19.0,4.0,11.0,2.0,11.0,13.0,7.0,7.0,1.0,3.0,0.0,0.0,1.31,5.56,9.98
D1,2021-11-20,Union Berlin,Hertha,1683.13,1636.11,2.0,8.0,4.0,7.0,2.0,0.0,H,2.0,0.0,H,16.0,6.0,5.0,3.0,17.0,13.0,7.0,6.0,1.0,1.0,0.0,0.0,2.0,3.44,3.97
D1,2021-11-21,Freiburg,Ein Frankfurt,1725.88,1744.75,6.0,10.0,4.0,7.0,0.0,2.0,A,0.0,2.0,A,20.0,13.0,6.0,7.0,10.0,16.0,10.0,4.0,0.0,4.0,0.0,0.0,2.02,3.6,3.63
D1,2021-11-21,Mainz,FC Koln,1678.32,1619.52,7.0,7.0,2.0,5.0,1.0,1.0,D,1.0,0.0,H,11.0,12.0,2.0,6.0,18.0,7.0,5.0,7.0,2.0,1.0,0.0,0.0,2.14,3.56,3.36
D1,2021-11-26,Stuttgart,Mainz,1623.37,1678.32,0.0,2.0,5.0,8.0,2.0,1.0,H,1.0,1.0,D,8.0,18.0,3.0,5.0,7.0,17.0,5.0,6.0,2.0,2.0,0.0,0.0,2.89,3.27,2.54
D1,2021-11-27,Bochum,Freiburg,1588.44,1725.88,3.0,9.0,3.0,7.0,2.0,1.0,H,0.0,0.0,D,13.0,22.0,5.0,11.0,12.0,13.0,4.0,7.0,2.0,1.0,0.0,0.0,3.26,3.28,2.3
D1,2021-11-27,FC Koln,MGladbach,1619.52,1740.3,2.0,3.0,7.0,8.0,4.0,1.0,H,0.0,0.0,D,15.0,15.0,9.0,5.0,15.0,11.0,4.0,4.0,1.0,3.0,0.0,0.0,2.84,3.6,2.4
D1,2021-11-27,Greuther Furth,Hoffenheim,1504.06,1688.69,0.0,0.0,6.0,9.0,3.0,6.0,A,1.0,2.0,A,14.0,20.0,7.0,11.0,17.0,17.0,4.0,10.0,1.0,0.0,0.0,0.0,4.8,4.3,1.65
D1,2021-11-27,Hertha,Augsburg,1636.11,1586.23,1.0,7.0,6.0,7.0,1.0,1.0,D,1.0,0.0,H,10.0,20.0,4.0,7.0,11.0,14.0,5.0,6.0,2.0,3.0,0.0,0.0,2.16,3.23,3.7
D1,2021-11-27,Wolfsburg,Dortmund,1751.92,1832.06,7.0,7.0,6.0,12.0,1.0,3.0,A,1.0,1.0,D,15.0,16.0,7.0,8.0,9.0,11.0,7.0,7.0,4.0,1.0,0.0,0.0,2.92,3.49,2.4
D1,2021-11-27,Bayern Munich,Bielefeld,2030.24,1589.77,6.0,12.0,4.0,5.0,1.0,0.0,H,0.0,0.0,D,23.0,8.0,9.0,0.0,8.0,13.0,13.0,4.0,1.0,1.0,0.0,0.0,1.09,11.5,28.43
D1,2021-11-28,Ein Frankfurt,Union Berlin,1744.75,1683.13,7.0,7.0,4.0,8.0,2.0,1.0,H,1.0,0.0,H,17.0,7.0,4.0,4.0,4.0,7.0,7.0,2.0,0.0,4.0,0.0,0.0,2.34,3.48,2.99
D1,2021-11-28,RB Leipzig,Leverkusen,1796.97,1770.51,4.0,8.0,4.0,5.0,1.0,3.0,A,0.0,2.0,A,14.0,11.0,3.0,4.0,10.0,9.0,7.0,2.0,1.0,3.0,0.0,0.0,1.83,3.96,4.03
