Div,Date,HomeTeam,AwayTeam,HomeElo,AwayElo,Form3Home,Form5Home,Form3Away,Form5Away,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
I1,2017-02-18,Empoli,Lazio,1533.55,1693.55,1.0,5.0,4.0,7.0,1.0,2.0,A,0.0,0.0,D,6.0,21.0,2.0,8.0,14.0,7.0,1.0,9.0,3.0,1.0,0.0,0.0,5.5,3.75,1.67
I1,2017-02-19,Bologna,Inter,1539.8,1701.72,0.0,4.0,6.0,12.0,0.0,1.0,A,0.0,0.0,D,8.0,16.0,1.0,5.0,18.0,18.0,1.0,7.0,1.0,4.0,0.0,0.0,4.75,3.5,1.8
I1,2017-02-19,Chievo,Napoli,1598.81,1817.23,7.0,7.0,7.0,13.0,1.0,3.0,A,0.0,2.0,A,13.0,17.0,3.0,6.0,11.0,13.0,6.0,5.0,1.0,0.0,0.0,0.0,8.5,4.2,1.44
I1,2017-02-19,Milan,Fiorentina,1678.34,1703.68,4.0,4.0,6.0,10.0,2.0,1.0,H,2.0,1.0,H,6.0,18.0,4.0,7.0,11.0,13.0,3.0,7.0,3.0,2.0,0.0,0.0,2.15,3.3,3.5
I1,2017-02-19,Pescara,Genoa,1421.62,1577.86,0.0,0.0,1.0,2.0,5.0,0.0,H,3.0,0.0,H,8.0,13.0,6.0,2.0,14.0,15.0,5.0,9.0,2.0,1.0,0.0,0.0,3.5,3.4,2.1
I1,2017-02-19,Roma,Torino,1800.17,1630.55,6.0,12.0,5.0,6.0,4.0,1.0,H,2.0,0.0,H,20.0,12.0,7.0,4.0,14.0,9.0,5.0,6.0,0.0,2.0,0.0,0.0,1.44,4.5,7.5
I1,2017-02-19,Sampdoria,Cagliari,1593.66,1535.04,9.0,10.0,1.0,4.0,1.0,1.0,D,1.0,1.0,D,13.0,10.0,2.0,4.0,21.0,23.0,4.0,4.0,4.0,6.0,0.0,0.0,1.67,3.75,5.5
I1,2017-02-19,Udinese,Sassuolo,1563.82,1600.36,4.0,4.0,3.0,9.0,1.0,2.0,A,1.0,0.0,H,10.0,14.0,5.0,6.0,8.0,10.0,7.0,8.0,3.0,2.0,0.0,0.0,2.1,3.3,3.7
I1,2017-02-25,Juventus,Empoli,1922.05,1533.55,9.0,15.0,1.0,4.0,2.0,0.0,H,0.0,0.0,D,24.0,6.0,6.0,1.0,12.0,11.0,3.0,1.0,0.0,1.0,0.0,0.0,1.14,8.5,19.0
I1,2017-02-25,Napoli,Atalanta,1817.23,1665.82,9.0,13.0,9.0,13.0,0.0,2.0,A,0.0,1.0,A,20.0,8.0,8.0,5.0,8.0,10.0,7.0,10.0,1.0,1.0,0.0,1.0,1.57,4.0,6.0
I1,2017-02-26,Chievo,Pescara,1598.81,1421.62,4.0,7.0,3.0,3.0,2.0,0.0,H,1.0,0.0,H,20.0,13.0,8.0,3.0,12.0,16.0,6.0,6.0,3.0,3.0,0.0,0.0,1.83,3.6,4.5
I1,2017-02-26,Crotone,Cagliari,1451.37,1535.04,0.0,3.0,1.0,2.0,1.0,2.0,A,1.0,1.0,D,19.0,7.0,1.0,2.0,14.0,11.0,6.0,1.0,3.0,1.0,0.0,0.0,2.5,3.3,2.88
I1,2017-02-26,Genoa,Bologna,1577.86,1539.8,0.0,2.0,0.0,1.0,1.0,1.0,D,0.0,0.0,D,20.0,13.0,6.0,4.0,15.0,6.0,6.0,2.0,1.0,1.0,0.0,1.0,2.0,3.3,4.2
I1,2017-02-26,Inter,Roma,1701.72,1800.17,6.0,12.0,9.0,12.0,1.0,3.0,A,0.0,1.0,A,13.0,12.0,3.0,5.0,12.0,22.0,10.0,2.0,2.0,2.0,0.0,0.0,2.5,3.4,2.8
I1,2017-02-26,Lazio,Udinese,1693.55,1563.82,7.0,7.0,1.0,4.0,1.0,0.0,H,0.0,0.0,D,8.0,13.0,2.0,3.0,13.0,17.0,5.0,6.0,2.0,3.0,0.0,0.0,1.44,4.5,7.5
I1,2017-02-26,Palermo,Sampdoria,1484.85,1593.66,3.0,4.0,7.0,10.0,1.0,1.0,D,1.0,0.0,H,16.0,11.0,6.0,3.0,11.0,15.0,7.0,5.0,2.0,2.0,0.0,0.0,3.2,3.1,2.4
I1,2017-02-26,Sassuolo,Milan,1600.36,1678.34,6.0,9.0,7.0,7.0,0.0,1.0,A,0.0,1.0,A,12.0,13.0,5.0,6.0,20.0,17.0,14.0,8.0,6.0,3.0,0.0,0.0,2.88,3.3,2.55
I1,2017-02-27,Fiorentina,Torino,1703.68,1630.55,3.0,7.0,4.0,5.0,2.0,2.0,D,2.0,0.0,H,19.0,13.0,7.0,5.0,17.0,11.0,9.0,6.0,1.0,2.0,0.0,0.0,1.85,3.75,4.2
I1,2017-03-04,Milan,Chievo,1696.64,1599.8,7.0,10.0,6.0,10.0,3.0,1.0,H,1.0,1.0,D,22.0,9.0,6.0,3.0,17.0,15.0,11.0,7.0,2.0,1.0,0.0,0.0,1.57,4.0,6.25
I1,2017-03-04,Roma,Napoli,1832.37,1805.88,9.0,12.0,6.0,10.0,1.0,2.0,A,0.0,1.0,A,22.0,13.0,4.0,4.0,11.0,12.0,6.0,6.0,3.0,2.0,0.0,0.0,2.05,3.5,3.6
I1,2017-03-04,Sampdoria,Pescara,1592.47,1443.17,5.0,11.0,3.0,3.0,3.0,1.0,H,1.0,1.0,D,19.0,11.0,7.0,4.0,18.0,12.0,7.0,2.0,0.0,2.0,0.0,0.0,1.67,4.2,4.75
I1,2017-03-05,Atalanta,Fiorentina,1690.45,1686.43,9.0,13.0,4.0,7.0,0.0,0.0,D,0.0,0.0,D,16.0,9.0,4.0,2.0,18.0,15.0,9.0,5.0,2.0,4.0,0.0,0.0,1.91,3.6,4.0
I1,2017-03-05,Bologna,Lazio,1539.95,1706.03,1.0,1.0,7.0,10.0,0.0,2.0,A,0.0,1.0,A,9.0,13.0,3.0,6.0,9.0,19.0,1.0,6.0,2.0,1.0,0.0,0.0,4.33,3.75,1.8
I1,2017-03-05,Cagliari,Inter,1549.84,1700.97,4.0,5.0,6.0,9.0,1.0,5.0,A,1.0,2.0,A,7.0,22.0,4.0,10.0,10.0,13.0,6.0,11.0,2.0,0.0,0.0,0.0,6.0,4.0,1.57
I1,2017-03-05,Crotone,Sassuolo,1444.91,1604.69,0.0,0.0,3.0,6.0,0.0,0.0,D,0.0,0.0,D,16.0,9.0,1.0,1.0,15.0,11.0,8.0,9.0,3.0,1.0,0.0,0.0,3.4,3.25,2.25
I1,2017-03-05,Empoli,Genoa,1529.77,1555.9,0.0,1.0,1.0,2.0,0.0,2.0,A,0.0,0.0,D,7.0,8.0,2.0,4.0,7.0,23.0,3.0,1.0,3.0,2.0,0.0,0.0,2.63,3.0,3.0
I1,2017-03-05,Torino,Palermo,1633.55,1487.93,4.0,6.0,1.0,5.0,3.0,1.0,H,0.0,1.0,A,25.0,7.0,6.0,3.0,14.0,12.0,10.0,1.0,0.0,2.0,0.0,1.0,1.5,4.2,7.0
I1,2017-03-05,Udinese,Juventus,1555.04,1934.87,0.0,4.0,9.0,15.0,1.0,1.0,D,1.0,0.0,H,10.0,9.0,5.0,3.0,17.0,20.0,3.0,7.0,2.0,2.0,0.0,0.0,7.5,4.0,1.5
I1,2017-03-10,Juventus,Milan,1934.87,1696.64,7.0,13.0,9.0,13.0,2.0,1.0,H,1.0,1.0,D,24.0,6.0,11.0,2.0,8.0,21.0,10.0,2.0,3.0,4.0,0.0,1.0,1.4,4.5,9.0
I1,2017-03-11,Genoa,Sampdoria,1555.9,1592.47,4.0,4.0,5.0,11.0,0.0,1.0,A,0.0,0.0,D,7.0,13.0,3.0,4.0,16.0,6.0,5.0,2.0,4.0,4.0,0.0,0.0,2.63,3.2,2.8
I1,2017-03-12,Chievo,Empoli,1599.8,1529.77,3.0,7.0,0.0,1.0,4.0,0.0,H,2.0,0.0,H,13.0,12.0,9.0,4.0,16.0,18.0,2.0,6.0,0.0,1.0,0.0,0.0,2.05,3.25,4.0
I1,2017-03-12,Fiorentina,Cagliari,1686.43,1549.84,2.0,5.0,4.0,4.0,1.0,0.0,H,0.0,0.0,D,26.0,12.0,9.0,5.0,8.0,8.0,8.0,3.0,2.0,1.0,0.0,0.0,1.44,4.75,7.0
I1,2017-03-12,Inter,Atalanta,1700.97,1690.45,6.0,9.0,7.0,13.0,7.0,1.0,H,5.0,1.0,H,12.0,10.0,8.0,3.0,19.0,16.0,6.0,7.0,3.0,4.0,0.0,0.0,1.85,3.6,4.5
I1,2017-03-12,Napoli,Crotone,1805.88,1444.91,6.0,12.0,1.0,1.0,3.0,0.0,H,1.0,0.0,H,15.0,6.0,6.0,2.0,10.0,10.0,10.0,2.0,1.0,3.0,0.0,0.0,1.14,8.0,21.0
I1,2017-03-12,Palermo,Roma,1487.93,1832.37,1.0,4.0,6.0,12.0,0.0,3.0,A,0.0,1.0,A,9.0,15.0,3.0,5.0,12.0,12.0,5.0,4.0,2.0,3.0,0.0,0.0,8.0,4.75,1.4
I1,2017-03-12,Pescara,Udinese,1443.17,1555.04,3.0,3.0,1.0,2.0,1.0,3.0,A,0.0,1.0,A,12.0,10.0,3.0,6.0,12.0,14.0,4.0,3.0,2.0,3.0,0.0,0.0,2.9,3.5,2.4
I1,2017-03-12,Sassuolo,Bologna,1604.69,1539.95,4.0,7.0,1.0,1.0,0.0,1.0,A,0.0,0.0,D,13.0,11.0,5.0,1.0,20.0,15.0,7.0,7.0,3.0,5.0,0.0,0.0,1.91,3.5,4.2
I1,2017-03-13,Lazio,Torino,1706.03,1633.55,9.0,13.0,4.0,8.0,3.0,1.0,H,0.0,0.0,D,23.0,6.0,5.0,2.0,20.0,11.0,6.0,2.0,3.0,1.0,0.0,0.0,1.57,4.2,5.75
