Div,Date,HomeTeam,AwayTeam,HomeElo,AwayElo,Form3Home,Form5Home,Form3Away,Form5Away,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
T1,2017-05-12,Kasimpasa,Rizespor,1481.94,1388.48,4.0,5.0,4.0,7.0,4.0,2.0,H,0.0,0.0,D,,,,,,,,,,,,,2.8,3.7,2.3
T1,2017-05-12,Kayserispor,Konyaspor,1418.87,1506.37,6.0,6.0,1.0,5.0,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,,1.44,4.5,6.5
T1,2017-05-13,Adanaspor,Trabzonspor,1330.17,1515.79,3.0,3.0,4.0,7.0,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,,5.5,3.8,1.62
T1,2017-05-13,Buyuksehyr,Genclerbirligi,1622.14,1497.61,7.0,10.0,4.0,8.0,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,,1.3,4.75,12.0
T1,2017-05-13,Fenerbahce,Antalyaspor,1654.72,1500.02,7.0,13.0,3.0,7.0,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,,1.53,4.33,5.5
T1,2017-05-14,Alanyaspor,Karabukspor,1422.97,1420.21,3.0,9.0,5.0,5.0,4.0,2.0,H,1.0,1.0,D,,,,,,,,,,,,,1.75,3.75,4.5
T1,2017-05-14,Gaziantepspor,Galatasaray,1380.93,1563.83,4.0,4.0,3.0,6.0,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,,4.0,3.75,1.83
T1,2017-05-14,Osmanlispor,Akhisar Belediyespor,,1468.14,4.0,7.0,9.0,12.0,0.0,4.0,A,0.0,1.0,A,,,,,,,,,,,,,1.91,3.4,4.0
T1,2017-05-15,Bursaspor,Besiktas,1407.86,1704.05,0.0,3.0,4.0,10.0,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,,13.0,5.25,1.25
T1,2017-05-19,Galatasaray,Osmanlispor,1566.13,,6.0,6.0,1.0,7.0,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,,1.4,4.5,6.5
T1,2017-05-20,Antalyaspor,Bursaspor,1507.07,1407.86,6.0,7.0,0.0,3.0,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,,1.33,5.0,8.5
T1,2017-05-20,Besiktas,Kasimpasa,1704.05,1504.95,4.0,10.0,6.0,8.0,4.0,1.0,H,2.0,1.0,H,,,,,,,,,,,,,1.14,7.5,17.0
T1,2017-05-20,Kayserispor,Adanaspor,1439.25,1346.56,9.0,9.0,4.0,4.0,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,,1.3,4.75,9.0
T1,2017-05-20,Rizespor,Gaziantepspor,1400.14,1365.06,3.0,7.0,1.0,4.0,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,,1.62,4.0,5.0
