Div,Date,HomeTeam,AwayTeam,HomeElo,AwayElo,Form3Home,Form5Home,Form3Away,Form5Away,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
F1,2017-02-18,Angers,Nancy,1549.21,1563.4,4.0,7.0,3.0,6.0,1.0,0.0,H,1.0,0.0,H,14.0,8.0,5.0,1.0,9.0,8.0,7.0,3.0,0.0,1.0,0.0,0.0,2.05,3.1,4.2
F1,2017-02-18,Caen,Lille,1553.61,1607.86,3.0,4.0,0.0,4.0,0.0,1.0,A,0.0,0.0,D,15.0,7.0,3.0,3.0,12.0,8.0,3.0,3.0,1.0,1.0,0.0,1.0,2.5,3.0,3.2
F1,2017-02-18,Lorient,Nice,1536.28,1717.42,4.0,4.0,4.0,8.0,0.0,1.0,A,0.0,1.0,A,16.0,5.0,5.0,4.0,14.0,15.0,5.0,1.0,3.0,2.0,0.0,1.0,2.9,3.25,2.5
F1,2017-02-18,Marseille,Rennes,1648.29,1607.12,3.0,6.0,3.0,5.0,2.0,0.0,H,0.0,0.0,D,11.0,8.0,5.0,1.0,11.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,1.67,3.75,5.5
F1,2017-02-18,Metz,Nantes,1542.15,1562.92,6.0,9.0,4.0,7.0,1.0,1.0,D,0.0,0.0,D,10.0,9.0,1.0,4.0,9.0,20.0,4.0,8.0,1.0,4.0,0.0,0.0,3.25,3.0,2.45
F1,2017-02-19,Bordeaux,Guingamp,1629.24,1596.78,4.0,10.0,3.0,4.0,3.0,0.0,H,2.0,0.0,H,21.0,14.0,7.0,4.0,14.0,17.0,5.0,6.0,2.0,2.0,0.0,1.0,1.91,3.5,4.2
F1,2017-02-19,Lyon,Dijon,1712.36,1557.75,3.0,6.0,3.0,7.0,4.0,2.0,H,1.0,1.0,D,33.0,8.0,13.0,3.0,10.0,14.0,9.0,2.0,1.0,4.0,0.0,0.0,1.36,4.75,9.5
F1,2017-02-19,Montpellier,St Etienne,1615.0,1698.97,6.0,6.0,6.0,12.0,2.0,1.0,H,0.0,1.0,A,17.0,7.0,4.0,4.0,6.0,13.0,4.0,5.0,1.0,0.0,0.0,1.0,2.25,3.2,3.4
F1,2017-02-19,Paris SG,Toulouse,1905.34,1591.18,9.0,13.0,7.0,7.0,0.0,0.0,D,0.0,0.0,D,14.0,3.0,3.0,1.0,11.0,16.0,7.0,2.0,1.0,3.0,0.0,0.0,1.2,6.5,15.0
F1,2017-02-21,Caen,Nancy,1553.61,1563.4,0.0,4.0,0.0,3.0,1.0,0.0,H,1.0,0.0,H,15.0,6.0,6.0,2.0,16.0,13.0,5.0,6.0,3.0,2.0,0.0,1.0,2.15,3.2,3.75
